date,instrument,open,high,low,close,volume,open_interest
2011-04-14,es1s,1030.78760762,1033.9368537,1022.1271809,1031.57491914,2074633.68490612,3417216.60550099
2011-04-14,fesx1s,2993.68689738,2995.77746086,2953.96619134,2974.8718261,1261296.0,1914659.0
2011-04-14,gc1s,674.77136078,683.37896473,672.5037662,681.38903478,318308.44191468,769666.59283836
2011-04-14,hg1s,5.70919564,5.754512,5.65854794,5.70986206,28542.93333134,31880.18242993
2011-04-14,ho1s,3.28714869,3.30096885,3.24701907,3.26462697,42450.29354525,68019.91141672
2011-04-14,ng1s,0.02288082,0.02354956,0.02245526,0.02327875,31654297.4505737,19853551.6219956
2011-04-14,nq1s,1726.06489091,1728.30750445,1709.99282718,1719.89770367,317034.0,448127.0
2011-04-14,pl1s,1912.10870502,1938.4982179,1906.50766555,1934.0820137,4655.9214843,32312.93066022
2011-04-14,rb1s,8.14678192,8.1992204,8.05394825,8.115921,22586.52457064,28091.06825945
2011-04-14,si1s,16.27823226,16.89046666,16.18619703,16.67198302,218578.78313773,149367.79132387
2011-04-15,cl1s,81.81806615,83.00307435,80.8280593,82.66557201,242686.32069298,431279.68235755
2011-04-15,es1s,1031.77174702,1038.66072282,1028.0320173,1038.26706706,2864609.42407027,3408221.43672765
2011-04-15,fesx1s,2974.8718261,2983.23408,2955.01147308,2972.78126262,1138900.0,1958465.0
2011-04-15,gc1s,683.33268729,689.11736736,681.2964799,687.6827667,284477.7031983,785912.08936811
2011-04-15,hg1s,5.73785158,5.75117992,5.64122109,5.67454195,27191.67756997,28783.77347537
2011-04-15,ho1s,3.27588783,3.31939572,3.26360325,3.30066173,36460.3448599,64324.54679234
2011-04-15,ng1s,0.02331191,0.0234335,0.02306321,0.02323454,16216888.1689354,18445857.624045
2011-04-15,nq1s,1720.64524151,1729.61569569,1711.30101841,1726.6255443,503030.0,444353.0
2011-04-15,pl1s,1937.42109493,1940.11390236,1926.75757747,1933.22031532,3067.43062495,32352.85182151
2011-04-15,rb1s,8.14050937,8.27750177,8.11190657,8.25266249,17587.7564188,25100.25688875
2011-04-15,si1s,16.86845824,17.22659535,16.73240615,17.03492197,249619.39441486,139119.21658371
2011-04-18,cl1s,82.53807113,82.54557118,80.32555582,80.76805888,370185.43844233,469043.42104529
2011-04-18,es1s,1037.8734113,1038.26706706,1015.82868874,1024.29228758,1940225.64271978,3413693.22253329
2011-04-18,fesx1s,2975.91710784,2976.96238958,2883.9323149,2901.70210445,2065709.0,2438197.0
2011-04-18,gc1s,688.60831551,693.51372421,683.88801657,690.8759101,406710.04646802,795268.70016537
2011-04-18,hg1s,5.66721136,5.71519339,5.56058462,5.59523831,36674.47688587,25535.80779466
2011-04-18,ho1s,3.30199256,3.31581271,3.23852223,3.25827993,33660.73740193,57943.86433756
2011-04-18,ng1s,0.0232677,0.0235993,0.02258791,0.02286977,22698070.5605279,16181967.2252844
2011-04-18,nq1s,1725.31735306,1726.81242876,1682.14704234,1711.8616718,303523.0,430712.0
2011-04-18,pl1s,1932.78946613,1938.82135479,1911.13929434,1920.29483963,4934.44121417,32127.25084031
2011-04-18,rb1s,8.26219675,8.26294946,8.11240837,8.16133422,14333.89394139,22642.72185253
2011-04-18,si1s,17.22059306,17.43067349,16.88646513,17.18898095,273982.56318877,130609.97566925
2011-04-19,cl1s,81.0455608,81.8255662,79.50805016,81.21056195,411909.1497284,478172.69120717
2011-04-19,es1s,1024.29228758,1030.9844355,1018.78110694,1030.19712398,2375452.34939926,3420649.80815481
2011-04-19,fesx1s,2902.74738618,2928.87942963,2902.74738618,2906.92851314,880250.0,2448227.0
2011-04-19,gc1s,692.5881754,694.39299558,688.70087039,691.89401379,266382.49331002,791759.43089638
2011-04-19,hg1s,5.61789649,5.67920687,5.57391296,5.63722259,28897.06587957,22957.09260764
2011-04-19,ho1s,3.26257954,3.26472934,3.19368352,3.23340366,40236.78674143,49310.60170201
2011-04-19,ng1s,0.02289741,0.02372642,0.02282003,0.02355509,20897742.1184189,12608089.0957831
2011-04-19,nq1s,1711.11413395,1732.41896262,1702.70433316,1727.55996661,411153.0,421614.0
2011-04-19,pl1s,1921.04882571,1929.12724802,1898.32153094,1907.90792541,5739.36323349,31509.8654391
2011-04-19,rb1s,8.1718721,8.17714104,8.02358913,8.11190657,14495.71022824,21272.86328628
2011-04-19,si1s,17.3766528,17.67676771,17.10855016,17.57192757,373661.88546642,126241.6487622
2011-04-20,cl1s,81.33806283,83.74557949,80.97056028,83.5880784,362508.15823317,481443.33524209
2011-04-20,es1s,1030.39395186,1047.51797742,1030.19712398,1045.7465265,1614836.01805716,3422415.31007445
2011-04-20,fesx1s,2941.42281049,2986.36992522,2938.28696527,2973.82654436,1347433.0,2440017.0
2011-04-20,gc1s,692.3567882,697.16964201,691.29240706,693.65255653,298076.12161566,784351.93394187
2011-04-20,hg1s,5.64855168,5.79516345,5.64455318,5.78383436,29136.40546196,20458.65746863
2011-04-20,ho1s,3.23186809,3.31038702,3.22582817,3.29779533,28423.92805715,43911.63784292
2011-04-20,ng1s,0.0236601,0.02400829,0.02360483,0.02382038,17540084.3395026,9159057.86327232
2011-04-20,nq1s,1729.61569569,1766.99258809,1729.0550423,1760.45163192,324017.0,459730.0
2011-04-20,pl1s,1911.78556812,1953.79336414,1911.78556812,1941.83729912,5854.48472183,32309.21706383
2011-04-20,rb1s,8.103125,8.23133583,8.09283803,8.22280517,15308.77728531,18333.86501234
2011-04-20,si1s,17.59273553,18.16695538,17.54071562,17.79121152,264181.3171193,117052.66819171
2011-04-21,cl1s,83.52807798,84.36058374,83.25057606,84.21808276,295840.61954992,473632.72262221
2011-04-21,es1s,1045.94335438,1053.22598594,1045.54969862,1047.91163318,759244.57445489,3406355.59333199
2011-04-21,fesx1s,2998.91330607,3011.45668693,2986.36992522,2998.91330607,794290.0,2368593.0
2011-04-21,gc1s,695.08715719,698.60424267,694.34671814,695.92015112,243596.01274255,765647.35586771
2011-04-21,hg1s,5.79649628,5.86846934,5.76117618,5.86447083,30047.2463805,19173.42641964
2011-04-21,ho1s,3.2951456,3.31613963,3.26141247,3.27771851,40668.11247811,99565.54005582
2011-04-21,ng1s,0.02383678,0.02447643,0.02360169,0.0244163,15433999.1759042,27381721.6951039
2011-04-21,nq1s,1761.19916976,1781.1958072,1761.19916976,1775.7761578,154064.0,470539.0
2011-04-21,pl1s,1946.14579102,1962.41034794,1942.05272372,1961.11780037,4071.03005158,32630.44315227
2011-04-21,rb1s,8.21293294,8.30406119,8.19217595,8.2833042,20633.33965759,35483.97156278
2011-04-21,si1s,18.08692474,18.68315301,18.03090329,18.43065634,353242.20631455,107883.67996405
2011-04-25,cl1s,84.25558302,85.11058893,83.31057648,84.2105827,258479.54474256,467379.43255952
2011-04-25,es1s,1047.51797742,1051.25770714,1044.95921498,1047.7148053,1757107.5295849,3420962.26389023
2011-04-25,gc1s,699.11329452,703.04687697,695.17971207,698.37285547,260072.72344212,756076.81794137
2011-04-25,hg1s,5.863138,5.86513725,5.67787403,5.73518591,20268.0861397,16987.85838362
2011-04-25,ho1s,3.27771851,3.29748959,3.22941186,3.2600876,43980.7493484,103967.3436696
2011-04-25,ng1s,0.02443816,0.02462951,0.02407186,0.02433976,11608789.1170552,26173962.7882718
2011-04-25,nq1s,1773.90731318,1780.82203827,1772.97289087,1777.2712335,302931.0,473118.0
2011-04-25,pl1s,1961.76407416,1987.18417637,1950.77741981,1969.08851039,3141.70255291,33055.64993987
2011-04-25,rb1s,8.28862001,8.36025694,8.21951443,8.29899851,16620.05040655,36516.23111716
2011-04-25,si1s,18.9072388,19.93563253,18.26499291,18.86682333,352897.33840083,102480.74931587
2011-04-26,cl1s,84.11308203,84.48058457,83.34057668,84.15808234,287819.34172111,462654.13192367
2011-04-26,es1s,1047.7148053,1059.91813386,1045.54969862,1055.78474838,1758804.44366018,3462944.37536512
2011-04-26,fesx1s,2989.50577043,3027.135913,2986.36992522,3018.77365909,578981.0,2374436.0
2011-04-26,gc1s,697.4935841,698.09519083,690.45941313,695.7813188,287961.0419062,749715.18695127
2011-04-26,hg1s,5.72059425,5.78625672,5.66753366,5.75641014,16564.46138496,57388.73853606
2011-04-26,ho1s,3.25662257,3.2943303,3.24592173,3.28903083,46907.76231762,107528.2320589
2011-04-26,ng1s,0.02427962,0.02447643,0.02401173,0.02429602,14383909.2343438,26880912.3831387
2011-04-26,nq1s,1777.08434903,1795.58591077,1773.72042872,1782.69088289,285600.0,487568.0
2011-04-26,pl1s,1973.82785148,1973.82785148,1934.62057519,1944.63781886,3916.91580105,33153.13184533
2011-04-26,rb1s,8.29013882,8.4106306,8.23470247,8.37164797,22525.61798345,37929.71167038
2011-04-26,si1s,18.7916328,18.86562348,17.85375095,18.02932883,208588.77280531,171341.58133416
2011-04-27,cl1s,83.91808068,85.05058852,83.03307456,84.5705852,423554.40248053,464810.11700498
2011-04-27,es1s,1055.78474838,1066.21662602,1055.19426474,1063.65786358,2165611.6500144,3495263.2216568
2011-04-27,fesx1s,3022.95478604,3071.03774599,3013.5472504,3043.8604208,877009.0,2395702.0
2011-04-27,gc1s,697.35475178,708.36878263,695.68876392,702.07505071,345805.64108215,762699.91542257
2011-04-27,hg1s,5.76370597,5.79686884,5.60850376,5.63304428,22703.85853233,60561.71527885
2011-04-27,ho1s,3.27883955,3.33315906,3.26824063,3.31022869,54076.63819864,111912.37350928
2011-04-27,ng1s,0.02435069,0.02456938,0.02404453,0.0240992,13425823.3409641,27099490.5890548
2011-04-27,nq1s,1785.1203809,1803.62194264,1784.55972751,1800.81867571,306713.0,508145.0
2011-04-27,pl1s,1947.0074894,1973.18157769,1944.74553116,1959.50211591,3807.3647073,32977.66441551
2011-04-27,rb1s,8.36582588,8.55086685,8.3481065,8.50074631,27786.86281515,39009.37694482
2011-04-27,si1s,18.16571165,19.32956504,17.93774037,18.39248308,238587.55130238,190911.5462697
2011-04-28,cl1s,84.84808712,85.47809148,83.76807964,84.64558571,380864.03121675,469755.41611852
2011-04-28,es1s,1064.05151934,1069.56269998,1060.31178962,1066.80710966,1613691.61717256,3484512.71212594
2011-04-28,fesx1s,3073.12830946,3083.58112684,3053.26795644,3074.1735912,943608.0,2427335.0
2011-04-28,gc1s,707.02673685,712.11725532,705.22191667,708.60016983,364449.71451374,752234.77313824
2011-04-28,hg1s,5.66554389,5.73717568,5.60452422,5.652942,27121.45029112,61908.10075345
2011-04-28,ho1s,3.31838171,3.34650963,3.28413902,3.30798661,52795.15012027,115066.0509089
2011-04-28,ng1s,0.02403906,0.02514343,0.02403359,0.02499035,32981347.800474,28981823.9087897
2011-04-28,nq1s,1801.00556017,1805.86455618,1791.28756814,1795.39902631,219554.0,512919.0
2011-04-28,pl1s,1969.08851039,1994.72403719,1961.01008808,1981.79856149,6327.96826261,33867.99915199
2011-04-28,rb1s,8.53821015,8.61313781,8.4351846,8.52960359,26708.77773138,39677.79759772
2011-04-28,si1s,19.12159124,19.82150307,18.8996192,19.01400479,319660.26281826,195149.58007138
2011-04-29,cl1s,84.61558551,85.63559257,84.18808255,85.44809127,241122.33151525,455490.18149577
2011-04-29,es1s,1066.80710966,1073.69608546,1065.03565874,1070.54683938,2168188.77475898,3483535.97041644
2011-04-29,fesx1s,3077.30943642,3089.85281727,3065.8113373,3080.44528163,483463.0,2440412.0
2011-04-29,gc1s,710.4975449,726.46326189,709.0166668,720.26208485,321672.93221753,753246.06502118
2011-04-29,hg1s,5.65426852,5.68278858,5.51564774,5.54350455,18308.88243101,61732.45248045
2011-04-29,ho1s,3.31012677,3.34375799,3.29922211,3.33845853,34846.46717259,115939.34676629
2011-04-29,ng1s,0.02498488,0.02572294,0.02490287,0.02568467,21902450.7859621,29007248.4867164
2011-04-29,nq1s,1794.83837292,1803.43505817,1792.03510599,1794.65148846,383330.0,523542.0
2011-04-29,pl1s,1983.84509514,2027.14543873,1982.98339676,2009.37290965,4421.03651211,34325.69990807
2011-04-29,rb1s,8.52960359,8.61921303,8.48606454,8.60250618,16033.40462077,40834.49716726
2011-04-29,si1s,19.39355698,19.6815207,19.01760434,19.43715148,426666.24075952,201075.32644894
2011-05-02,cl1s,85.41809106,86.12309594,83.11557513,85.14058914,387506.65191874,454612.85423325
2011-05-02,es1s,1073.3024297,1081.37237278,1066.61028178,1068.97221634,2126299.3838885,3482768.80267581
2011-05-02,fesx1s,3106.57732508,3114.93957898,3073.12830946,3087.76225379,563609.0,2424289.0
2011-05-02,gc1s,725.07493867,729.98034737,712.81141692,720.58602694,435292.00744155,740870.70473575
2011-05-02,hg1s,5.55411666,5.5846265,5.44865875,5.56605529,18916.48976165,63505.52002596
2011-05-02,ho1s,3.34579624,3.35486648,3.23542471,3.3143052,46590.82460757,116845.0232566
2011-05-02,ng1s,0.0256136,0.02585416,0.02535118,0.02565734,20573422.1297388,29118275.2406838
2011-05-02,nq1s,1800.07113786,1815.02189482,1789.23183906,1795.21214185,384254.0,531610.0
2011-05-02,pl1s,2027.14543873,2035.22386105,1975.22811134,2020.35956399,6262.05192654,35510.33715911
2011-05-02,rb1s,8.63997002,8.6457921,8.37873572,8.47467351,20551.16974281,40963.28270677
2011-05-02,si1s,19.23357713,19.27357209,16.87787388,18.4312782,238077.48705723,196067.19564968
2011-05-03,cl1s,84.73558634,84.91558758,82.72557243,83.28807632,378616.04677204,437343.64039702
2011-05-03,es1s,1068.97221634,1069.56269998,1059.5244781,1064.4451751,3018860.94574629,3549033.55134482
2011-05-03,fesx1s,3075.21887294,3085.67169032,3057.4490834,3075.21887294,1016279.0,2366164.0
2011-05-03,gc1s,715.07901151,717.94821283,701.65855375,712.85769436,408458.19846224,724469.6248394
2011-05-03,hg1s,5.53819849,5.66023783,5.51564774,5.64166663,27827.81265937,60851.94954969
2011-05-03,ho1s,3.30197375,3.31022869,3.22910612,3.25183267,54018.74555192,115406.53817015
2011-05-03,ng1s,0.02563,0.02579402,0.02541678,0.02553159,14107165.4472718,29416968.3036638
2011-05-03,nq1s,1796.14656416,1796.33344862,1774.65485103,1786.42857213,402339.0,550278.0
2011-05-03,pl1s,2005.60297924,2016.37420899,1987.72273785,2003.98729477,4697.69944378,35862.20041785
2011-05-03,rb1s,8.42759058,8.50909973,8.37215424,8.42784372,24303.72753349,41198.73111642
2011-05-03,si1s,17.60978168,18.23770258,16.23795449,17.03185448,444565.99532365,194694.52275462
2011-05-04,cl1s,83.0105744,83.4155772,81.36056298,81.93056693,421669.08219298,429090.36417356
2011-05-04,es1s,1064.24834722,1066.80710966,1053.02915806,1057.35937142,3701062.31880546,3544267.96630704
2011-05-04,fesx1s,3060.58492861,3091.94338075,3021.90950431,3030.27175821,1471034.0,2268776.0
2011-05-04,gc1s,711.60820347,714.29229502,696.70686761,701.24205678,462862.67653214,711303.38244039
2011-05-04,hg1s,5.63238103,5.6436564,5.47187276,5.48381139,26844.78541476,60688.36296067
2011-05-04,ho1s,3.25101737,3.26742532,3.19353857,3.20311837,60034.67465492,111331.48457942
2011-05-04,ng1s,0.02553159,0.0256136,0.02490834,0.02502315,18918995.4581809,26683003.0787024
2011-05-04,nq1s,1786.42857213,1791.10068368,1767.74012593,1782.13022951,526178.0,546568.0
2011-05-04,pl1s,1999.14024139,2002.47932261,1956.80930847,1967.14968903,4690.27225098,35309.80295361
2011-05-04,rb1s,8.39746764,8.44682877,8.29621403,8.41037747,29473.32130641,40654.75047869
2011-05-04,si1s,16.66390083,16.92786758,15.57403812,15.75321555,406583.71126389,187746.14757181
2011-05-05,cl1s,81.58556454,82.03556765,73.68800989,74.85051794,865463.34462054,441418.27886857
2011-05-05,es1s,1057.5561993,1061.88641266,1043.38459194,1051.06087926,3393468.69946383,3504074.21936658
2011-05-05,fesx1s,3040.72457559,3043.8604208,2988.46048869,3009.36612345,1455024.0,2275500.0
2011-05-05,gc1s,702.02877327,704.38892274,676.80756817,685.55400443,669453.61770354,692479.95596119
2011-05-05,hg1s,5.47319927,5.49442351,5.25896716,5.3034054,38292.07736991,59218.34522524
2011-05-05,ho1s,3.2001629,3.23063481,2.90685794,2.94211976,95238.31002087,105483.34602878
2011-05-05,ng1s,0.02495754,0.02499581,0.02298937,0.02329553,36962397.7182692,24465760.3907395
2011-05-05,nq1s,1782.87776735,1793.90395061,1766.80570362,1778.39254027,480161.0,541078.0
2011-05-05,pl1s,1966.82655214,1974.15098837,1890.99709471,1915.34007394,9325.76895509,33327.67087604
2011-05-05,rb1s,8.39139242,8.44201922,7.7459007,7.83551013,35456.71327374,38118.93950297
2011-05-05,si1s,15.67802503,15.82400664,13.69827442,14.49417416,403580.83303627,192874.29348759
2011-05-06,cl1s,74.82051773,76.78553133,70.97299111,72.88550434,758222.75335573,411633.15163821
2011-05-06,es1s,1050.47039562,1064.24834722,1048.50211682,1050.6672235,2115362.16300354,3494919.01228973
2011-05-06,fesx1s,3013.5472504,3055.35851992,2994.73217912,3049.08682949,1340784.0,2294744.0
2011-05-06,gc1s,683.0087452,693.46744677,680.78742806,690.27430337,537296.35217243,656961.56989315
2011-05-06,hg1s,5.28748723,5.38498605,5.21054938,5.27355882,38507.67997111,56736.65374573
2011-05-06,ho1s,2.94782688,3.02212129,2.82247417,2.9001317,84345.66135467,97994.58874381
2011-05-06,ng1s,0.02315338,0.0237493,0.02305497,0.02315338,22219617.8228312,22334119.8788174
2011-05-06,nq1s,1778.01877134,1801.37932909,1773.72042872,1774.2810821,355453.0,535819.0
2011-05-06,pl1s,1905.10740568,1942.8067098,1905.10740568,1924.17248233,6623.19917627,32669.43591446
2011-05-06,rb1s,7.85525459,8.05523046,7.55756899,7.82209403,33692.03534438,36622.8939873
2011-05-06,si1s,13.91424721,14.57016458,13.21233563,14.11302217,487743.93380223,180502.73522758
2011-05-09,cl1s,73.58300917,77.55053662,73.06550559,76.91303221,584571.95496035,387462.6522232
2011-05-09,es1s,1052.83233018,1059.91813386,1050.6672235,1057.16254354,1995672.56415884,3400335.10477147
2011-05-09,fesx1s,3022.95478604,3042.81513906,2989.50577043,3001.00386955,1300563.0,2261235.0
2011-05-09,gc1s,692.5881754,700.59417262,689.07108992,695.64248648,315153.55698073,634637.51766532
2011-05-09,hg1s,5.28616071,5.39957771,5.27289557,5.32794592,24026.87449422,55494.30029547
2011-05-09,ho1s,2.91470523,3.04525549,2.90960959,3.01845243,72362.86471367,88368.70968648
2011-05-09,ng1s,0.02323539,0.02349235,0.02268321,0.02271054,20094562.0936815,20424898.6960953
2011-05-09,nq1s,1777.64500242,1792.59575938,1774.65485103,1783.99907413,390471.0,528844.0
2011-05-09,pl1s,1919.00229206,1942.26814831,1919.00229206,1933.54345222,3596.6181117,32176.45599259
2011-05-09,rb1s,7.8724677,8.37139483,7.8479137,8.29874537,28965.29000639,33044.55221785
2011-05-09,si1s,14.27420187,15.18808674,14.07422706,14.84453002,447508.86599302,166908.52296816
2011-05-10,cl1s,76.83053164,77.96303947,75.0905196,77.91053911,535990.95779104,342228.29856292
2011-05-10,es1s,1056.96571566,1067.98807694,1054.21012534,1065.82297026,2782768.88400512,3404949.5425226
2011-05-10,fesx1s,2992.64161564,3052.22267471,2991.59633391,3037.58873037,1174988.0,2270591.0
2011-05-10,gc1s,699.94628845,703.41709649,696.56803529,701.98249583,289644.36749767,625121.00174127
2011-05-10,hg1s,5.37901674,5.41748566,5.31136449,5.36177205,20975.26844651,54817.33828192
2011-05-10,ho1s,3.01845243,3.07032603,2.97778923,3.05860606,58342.05066166,85687.00454237
2011-05-10,ng1s,0.02290736,0.02341034,0.02275428,0.02321352,18084191.3311505,20896259.3962175
2011-05-10,nq1s,1783.81218966,1803.06128925,1781.1958072,1801.00556017,398271.0,532778.0
2011-05-10,pl1s,1934.51286289,1947.222914,1927.51156356,1939.79076547,3647.68006218,32006.55895737
